date,antam_0_5g_idr,antam_1g_idr,antam_2g_idr,antam_3g_idr,antam_5g_idr,antam_10g_idr,antam_25g_idr,antam_50g_idr,antam_100g_idr,antam_250g_idr,antam_500g_idr,antam_1000g_idr,antam_0_5g_buyback_idr,antam_1g_buyback_idr,antam_2g_buyback_idr,antam_3g_buyback_idr,antam_5g_buyback_idr,antam_10g_buyback_idr,antam_25g_buyback_idr,antam_50g_buyback_idr,antam_100g_buyback_idr,antam_250g_buyback_idr,antam_500g_buyback_idr,antam_1000g_buyback_idr,usd_idr,world_gold_idr_gram,world_gold_usd_oz,world_silver_usd_oz
2023-12-14,583200,1125000,2225138,3327300,5531625,11040412,27549000,55065262,110098125,275135288,550183500,1100350462,530842,1024000,2025370,3028582,5035008,10049229,25075712,50121626,100213760,250434253,500789248,1001563443,,,,
2023-12-15,583718,1126000,2227115,3330258,5536542,11050226,27573488,55114209,110195990,275379852,550672552,1101328552,531360,1025000,2027348,3031540,5039925,10059042,25100200,50170572,100311625,250678818,501278300,1002541532,,,,
2023-12-16,577498,1114000,2203381,3294766,5477538,10932462,27279632,54526847,109021610,272445076,544803928,1089591480,523584,1010000,1997679,2987176,4966170,9911837,24732880,49436369,98843650,247010347,493942520,987870193,,,,
2023-12-17,577498,1114000,2203381,3294766,5477538,10932462,27279632,54526847,109021610,272445076,544803928,1089591480,523584,1010000,1997679,2987176,4966170,9911837,24732880,49436369,98843650,247010347,493942520,987870193,,,,
2023-12-18,577498,1114000,2203381,3294766,5477538,10932462,27279632,54526847,109021610,272445076,544803928,1089591480,523584,1010000,1997679,2987176,4966170,9911837,24732880,49436369,98843650,247010347,493942520,987870193,,,,
2023-12-19,579571,1118000,2211292,3306597,5497206,10971717,27377584,54722634,109413070,273423335,546760136,1093503837,525658,1014000,2005591,2999006,4985838,9951092,24830832,49632157,99235110,247988606,495898728,991782550,,,,
2023-12-20,583200,1125000,2225138,3327300,5531625,11040412,27549000,55065262,110098125,275135288,550183500,1100350462,529286,1021000,2019436,3019710,5020257,10019788,25002248,49974785,99920165,249700559,499322092,998629175,,,,
2023-12-21,581126,1121000,2217226,3315470,5511957,11001158,27451048,54869475,109706665,274157029,548227292,1096438105,527731,1018000,2013502,3010837,5005506,9990347,24928784,49827944,99626570,248966865,497854936,995694907,,,,
2023-12-22,584755,1128000,2231071,3336173,5546376,11069854,27622464,55212103,110391720,275868982,551650656,1103284730,531360,1025000,2027348,3031540,5039925,10059042,25100200,50170572,100311625,250678818,501278300,1002541532,,,,
2023-12-23,586829,1132000,2238983,3348003,5566044,11109108,27720416,55407891,110783180,276847240,553606864,1107197088,533434,1029000,2035259,3043370,5059593,10098297,25198152,50366360,100703085,251657076,503234508,1006453890,,,,
2023-12-24,586829,1132000,2238983,3348003,5566044,11109108,27720416,55407891,110783180,276847240,553606864,1107197088,533434,1029000,2035259,3043370,5059593,10098297,25198152,50366360,100703085,251657076,503234508,1006453890,,,,
2023-12-25,586829,1132000,2238983,3348003,5566044,11109108,27720416,55407891,110783180,276847240,553606864,1107197088,533434,1029000,2035259,3043370,5059593,10098297,25198152,50366360,100703085,251657076,503234508,1006453890,,,,
2023-12-26,586829,1132000,2238983,3348003,5566044,11109108,27720416,55407891,110783180,276847240,553606864,1107197088,533434,1029000,2035259,3043370,5059593,10098297,25198152,50366360,100703085,251657076,503234508,1006453890,,,,
2023-12-27,589421,1137000,2248872,3362791,5590629,11158177,27842856,55652625,111272505,278070064,556052124,1112087534,536544,1035000,2047126,3061116,5089095,10157180,25345080,50660042,101290275,253124464,506168820,1012322426,,,,
2023-12-28,591494,1141000,2256784,3374622,5610297,11197432,27940808,55848413,111663965,279048323,558008332,1115999891,538618,1039000,2055038,3072946,5108763,10196434,25443032,50855829,101681735,254102723,508125028,1016234783,,,,
2023-12-29,585792,1130000,2235027,3342088,5556210,11089481,27671440,55309997,110587450,276358111,552628760,1105240909,532915,1028000,2033281,3040413,5054676,10088484,25173664,50317413,100605220,251412512,502745456,1005475800,,,,
2024-01-02,585274,1129000,2233049,3339130,5551293,11079667,27646952,55261050,110489585,276113546,552139708,1104262820,532397,1027000,2031303,3037455,5049759,10078670,25149176,50268466,100507355,251167947,502256404,1004497711,,,,
2024-01-03,585274,1129000,2233049,3339130,5551293,11079667,27646952,55261050,110489585,276113546,552139708,1104262820,532397,1027000,2031303,3037455,5049759,10078670,25149176,50268466,100507355,251167947,502256404,1004497711,,,,
2024-01-04,582163,1123000,2221182,3321385,5521791,11020785,27500024,54967369,109902395,274646158,549205396,1098394284,529286,1021000,2019436,3019710,5020257,10019788,25002248,49974785,99920165,249700559,499322092,998629175,,,,
2024-01-05,583200,1125000,2225138,3327300,5531625,11040412,27549000,55065262,110098125,275135288,550183500,1100350462,530323,1023000,2023392,3025625,5030091,10039415,25051224,50072679,100115895,250189688,500300196,1000585354,,,,
2024-01-06,584755,1128000,2231071,3336173,5546376,11069854,27622464,55212103,110391720,275868982,551650656,1103284730,531878,1026000,2029325,3034498,5044842,10068856,25124688,50219519,100409490,250923382,501767352,1003519622,,,,
2024-01-07,584755,1128000,2231071,3336173,5546376,11069854,27622464,55212103,110391720,275868982,551650656,1103284730,531878,1026000,2029325,3034498,5044842,10068856,25124688,50219519,100409490,250923382,501767352,1003519622,,,,
2024-01-08,584755,1128000,2231071,3336173,5546376,11069854,27622464,55212103,110391720,275868982,551650656,1103284730,531878,1026000,2029325,3034498,5044842,10068856,25124688,50219519,100409490,250923382,501767352,1003519622,,,,
2024-01-09,581126,1121000,2217226,3315470,5511957,11001158,27451048,54869475,109706665,274157029,548227292,1096438105,528768,1020000,2017458,3016752,5015340,10009974,24977760,49925838,99822300,249455994,498833040,997651086,,,,
2024-01-10,581126,1121000,2217226,3315470,5511957,11001158,27451048,54869475,109706665,274157029,548227292,1096438105,528768,1020000,2017458,3016752,5015340,10009974,24977760,49925838,99822300,249455994,498833040,997651086,,,,
2024-01-11,580090,1119000,2213270,3309554,5502123,10981530,27402072,54771581,109510935,273667899,547249188,1094481927,527731,1018000,2013502,3010837,5005506,9990347,24928784,49827944,99626570,248966865,497854936,995694907,,,,
2024-01-12,582682,1124000,2223160,3324342,5526708,11030599,27524512,55016316,110000260,274890723,549694448,1099372373,530323,1023000,2023392,3025625,5030091,10039415,25051224,50072679,100115895,250189688,500300196,1000585354,,,,
2024-01-13,586310,1131000,2237005,3345046,5561127,11099295,27695928,55358944,110685315,276602676,553117812,1106218998,534470,1031000,2039215,3049286,5069427,10117925,25247128,50464254,100898815,252146206,504212612,1008410068,,,,
2024-01-14,586310,1131000,2237005,3345046,5561127,11099295,27695928,55358944,110685315,276602676,553117812,1106218998,534470,1031000,2039215,3049286,5069427,10117925,25247128,50464254,100898815,252146206,504212612,1008410068,,,,
2024-01-15,585792,1130000,2235027,3342088,5556210,11089481,27671440,55309997,110587450,276358111,552628760,1105240909,533952,1030000,2037237,3046328,5064510,10108111,25222640,50415307,100800950,251901641,503723560,1007431979,,,,
2024-01-16,587866,1134000,2242939,3353918,5575878,11128736,27769392,55505785,110978910,277336370,554584968,1109153266,536026,1034000,2045149,3058158,5084178,10147366,25320592,50611095,101192410,252879900,505679768,1011344336,,,,
2024-01-17,581126,1121000,2217226,3315470,5511957,11001158,27451048,54869475,109706665,274157029,548227292,1096438105,529805,1022000,2021414,3022667,5025174,10029601,25026736,50023732,100018030,249945123,499811144,999607265,,,,
2024-01-18,578016,1115000,2205358,3297724,5482455,10942276,27304120,54575794,109119475,272689640,545292980,1090569570,526694,1016000,2009546,3004922,4995672,9970719,24879808,49730050,99430840,248477735,496876832,993738729,,,,
2024-01-19,583200,1125000,2225138,3327300,5531625,11040412,27549000,55065262,110098125,275135288,550183500,1100350462,531878,1026000,2029325,3034498,5044842,10068856,25124688,50219519,100409490,250923382,501767352,1003519622,,,,
2024-01-20,584755,1128000,2231071,3336173,5546376,11069854,27622464,55212103,110391720,275868982,551650656,1103284730,532397,1027000,2031303,3037455,5049759,10078670,25149176,50268466,100507355,251167947,502256404,1004497711,,,,
2024-01-21,584755,1128000,2231071,3336173,5546376,11069854,27622464,55212103,110391720,275868982,551650656,1103284730,532397,1027000,2031303,3037455,5049759,10078670,25149176,50268466,100507355,251167947,502256404,1004497711,,,,
2024-01-22,584237,1127000,2229093,3333215,5541459,11060040,27597976,55163156,110293855,275624417,551161604,1102306641,531878,1026000,2029325,3034498,5044842,10068856,25124688,50219519,100409490,250923382,501767352,1003519622,,,,
2024-01-23,583200,1125000,2225138,3327300,5531625,11040412,27549000,55065262,110098125,275135288,550183500,1100350462,530323,1023000,2023392,3025625,5030091,10039415,25051224,50072679,100115895,250189688,500300196,1000585354,,,,
